u,v,osmid,highway_1,width_final,length,Tmrt_06,Tmrt_07,Tmrt_08,Tmrt_09,Tmrt_10,Tmrt_11,Tmrt_12,Tmrt_13,Tmrt_14,Tmrt_15,Tmrt_16,Tmrt_17,Tmrt_18,Tmrt_19,Ta_idw_06,RH_idw_06,UTCI_06,Ta_idw_07,RH_idw_07,UTCI_07,Ta_idw_08,RH_idw_08,UTCI_08,Ta_idw_09,RH_idw_09,UTCI_09,Ta_idw_10,RH_idw_10,UTCI_10,Ta_idw_11,RH_idw_11,UTCI_11,Ta_idw_12,RH_idw_12,UTCI_12,Ta_idw_13,RH_idw_13,UTCI_13,Ta_idw_14,RH_idw_14,UTCI_14,Ta_idw_15,RH_idw_15,UTCI_15,Ta_idw_16,RH_idw_16,UTCI_16,Ta_idw_17,RH_idw_17,UTCI_17,Ta_idw_18,RH_idw_18,UTCI_18,Ta_idw_19,RH_idw_19,UTCI_19
7838649551,10203217199,"[420070524, 1106268733]",residential,6.0,254.08105125100747,24.380511944110577,31.05436589167668,40.52942833533654,50.75304236778846,57.94332181490385,61.42963585486779,64.73275991586539,64.44346266526442,65.06496488131009,63.36042668269231,57.90317007211539,53.28269606370192,42.63197209284856,34.07403799203726,29.12640241776187,74.63505784469038,30.5,29.312469488502217,74.06413707987072,32.2,30.095051435986942,71.7368891072067,35.0,31.548720023312736,66.9283286443376,38.3,32.87583359330582,62.75877535076485,40.9,34.12815109515607,58.94253283054992,42.5,34.84204794916012,56.86955249613404,43.7,35.567792513887234,54.53774280128103,44.2,35.86384384384764,53.72461523093261,44.6,36.25533215630714,52.41269738356329,44.4,36.26738032266054,52.19013315030517,43.0,35.667019823901136,54.12882594395382,41.3,35.069121364965824,55.647590178440026,38.5,34.17052771482575,58.592163242285466,35.9
10203217199,7838649551,"[420070524, 1106268733]",residential,6.0,254.08105125100744,24.380511944110577,31.05436589167668,40.52942833533654,50.75304236778846,57.94332181490385,61.42963585486779,64.73275991586539,64.44346266526442,65.06496488131009,63.36042668269231,57.90317007211539,53.28269606370192,42.63197209284856,34.07403799203726,29.126402417761874,74.63505784469038,30.5,29.312469488502227,74.06413707987072,32.2,30.09505143598694,71.73688910720668,35.0,31.548720023312743,66.9283286443376,38.3,32.87583359330581,62.75877535076483,40.9,34.128151095156085,58.94253283054992,42.5,34.84204794916013,56.86955249613405,43.7,35.56779251388724,54.53774280128102,44.2,35.86384384384765,53.72461523093261,44.6,36.25533215630714,52.412697383563284,44.4,36.26738032266055,52.190133150305165,43.0,35.667019823901136,54.128825943953814,41.3,35.06912136496583,55.647590178440005,38.5,34.17052771482576,58.59216324228547,35.9
4697513803,4697513802,476101530,living_street,6.0,38.34996519174798,24.48070780436198,30.61627960205078,40.17356872558594,50.58391316731771,58.112152099609375,60.622416178385414,63.682037353515625,63.566548665364586,64.4454854329427,62.730387369791664,54.96363321940104,50.672526041666664,45.31573994954427,33.64463551839193,29.12576611338735,74.63557232363283,30.5,29.31166989042198,74.06475093906111,32.1,30.09468576764227,71.73641584095017,34.9,31.548678799530354,66.9248868101552,38.2,32.87543162560429,62.7576086012404,41.0,34.127248162250794,58.940279369035395,42.3,34.84171805034751,56.87041560425542,43.5,35.56611052025501,54.53882925169417,44.0,35.86297542314304,53.72340575645484,44.4,36.253563774899426,52.416549371179144,44.3,36.26709899340027,52.18915348520436,42.3,35.66684922846979,54.1279785162378,40.7,35.06803689942822,55.64873554238671,39.1,34.170036909305445,58.591875849782696,35.8
4697513802,4697513803,476101530,living_street,6.0,38.34996519174798,24.48070780436198,30.61627960205078,40.17356872558594,50.58391316731771,58.112152099609375,60.622416178385414,63.682037353515625,63.566548665364586,64.4454854329427,62.730387369791664,54.96363321940104,50.672526041666664,45.31573994954427,33.64463551839193,29.12576611338735,74.63557232363283,30.5,29.31166989042198,74.06475093906111,32.1,30.09468576764227,71.73641584095017,34.9,31.548678799530354,66.9248868101552,38.2,32.87543162560429,62.7576086012404,41.0,34.127248162250794,58.940279369035395,42.3,34.84171805034751,56.87041560425542,43.5,35.56611052025501,54.53882925169417,44.0,35.86297542314304,53.72340575645484,44.4,36.253563774899426,52.416549371179144,44.3,36.26709899340027,52.18915348520436,42.3,35.66684922846979,54.1279785162378,40.7,35.06803689942822,55.64873554238671,39.1,34.170036909305445,58.591875849782696,35.8
4697514624,4697513802,476101526,living_street,6.0,12.990381548450726,24.41082763671875,33.721092224121094,42.671287536621094,53.15674591064453,60.928672790527344,63.60003662109375,66.41815185546875,66.09539031982422,66.89200592041016,65.02362060546875,55.30994415283203,50.25590515136719,45.085235595703125,39.45079803466797,29.125456927765473,74.6331780731533,30.5,29.311313012584176,74.06231274738624,32.8,30.094518752432947,71.73313339328358,35.5,31.549296671757592,66.91838619489691,38.8,32.876659214425814,62.75102666952186,41.6,34.128062639880426,58.93317612903923,43.0,34.84253922719333,56.8689115361809,44.1,35.56607723124313,54.535427471091296,44.6,35.86247138612883,53.72097296034829,45.0,36.252198901363606,52.41806832514562,44.8,36.267349739971216,52.186135698304724,42.4,35.66694342520846,54.12451150648214,40.6,35.067804298147905,55.6451746194644,39.1,34.17005169332906,58.58888655230642,37.0
4697513802,4697514624,476101526,living_street,6.0,12.990381548450726,24.41082763671875,33.721092224121094,42.671287536621094,53.15674591064453,60.928672790527344,63.60003662109375,66.41815185546875,66.09539031982422,66.89200592041016,65.02362060546875,55.30994415283203,50.25590515136719,45.085235595703125,39.45079803466797,29.125456927765473,74.6331780731533,30.5,29.311313012584176,74.06231274738624,32.8,30.094518752432947,71.73313339328358,35.5,31.549296671757592,66.91838619489691,38.8,32.876659214425814,62.75102666952186,41.6,34.128062639880426,58.93317612903923,43.0,34.84253922719333,56.8689115361809,44.1,35.56607723124313,54.535427471091296,44.6,35.86247138612883,53.72097296034829,45.0,36.252198901363606,52.41806832514562,44.8,36.267349739971216,52.186135698304724,42.4,35.66694342520846,54.12451150648214,40.6,35.067804298147905,55.6451746194644,39.1,34.17005169332906,58.58888655230642,37.0
4697513801,4697514624,476101528,living_street,6.0,14.966790540743276,24.41082763671875,33.721092224121094,42.671287536621094,53.15674591064453,60.928672790527344,63.60003662109375,66.41815185546875,66.09539031982422,66.89200592041016,65.02362060546875,55.30994415283203,50.25590515136719,45.085235595703125,39.45079803466797,29.125239970819234,74.63472012140764,30.5,29.31103323847832,74.06383463491068,32.8,30.09443821376586,71.73447431077736,35.5,31.548989837208232,66.91946856650003,38.8,32.87565536408609,62.75398288283771,41.6,34.126950566802826,58.9356067984057,43.0,34.841820858443214,56.87019538550551,44.1,35.564824114197464,54.538204905535366,44.6,35.862062696276,53.72148370098466,45.0,36.25159025335437,52.41999687881733,44.8,36.26686640844357,52.18721798908786,42.4,35.666708970028665,54.125926266299594,40.6,35.06710985615313,55.647977137207114,39.1,34.16969446556926,58.59011467540789,37.0
4697514624,4697513801,476101528,living_street,6.0,14.966790540743276,24.41082763671875,33.721092224121094,42.671287536621094,53.15674591064453,60.928672790527344,63.60003662109375,66.41815185546875,66.09539031982422,66.89200592041016,65.02362060546875,55.30994415283203,50.25590515136719,45.085235595703125,39.45079803466797,29.125239970819234,74.63472012140764,30.5,29.31103323847832,74.06383463491068,32.8,30.09443821376586,71.73447431077736,35.5,31.548989837208232,66.91946856650003,38.8,32.87565536408609,62.75398288283771,41.6,34.126950566802826,58.9356067984057,43.0,34.841820858443214,56.87019538550551,44.1,35.564824114197464,54.538204905535366,44.6,35.862062696276,53.72148370098466,45.0,36.25159025335437,52.41999687881733,44.8,36.26686640844357,52.18721798908786,42.4,35.666708970028665,54.125926266299594,40.6,35.06710985615313,55.647977137207114,39.1,34.16969446556926,58.59011467540789,37.0
4697513791,4697513802,476101529,living_street,6.0,63.69229676739719,24.568607330322266,31.72284698486328,41.522369384765625,52.412227630615234,60.286468505859375,62.98658752441406,66.26466369628906,66.35531616210938,67.0235595703125,64.8885498046875,54.79480743408203,45.96272277832031,36.74669647216797,32.106231689453125,29.125776395326977,74.62725020440057,30.6,29.311730531320936,74.05640776636704,32.3,30.094565959124363,71.72711910340122,35.2,31.55053970432685,66.91047158874865,38.6,32.88013876153127,62.73833802188602,41.5,34.13148241250988,58.921459932692834,42.8,34.844987713643306,56.86470691978151,44.1,35.56923071215195,54.525797588868485,44.7,35.863090800587614,53.71792028348039,45.0,36.25265603904688,52.41448952385804,44.8,36.268811246718286,52.180959362496196,42.3,35.66759921633083,54.118151547011884,39.7,35.069388261178624,55.63511435681653,37.2,34.17101920288463,58.58325040225081,35.4
4697513802,4697513791,476101529,living_street,6.0,63.69229676739719,24.568607330322266,31.72284698486328,41.522369384765625,52.412227630615234,60.286468505859375,62.98658752441406,66.26466369628906,66.35531616210938,67.0235595703125,64.8885498046875,54.79480743408203,45.96272277832031,36.74669647216797,32.106231689453125,29.125776395326977,74.62725020440057,30.6,29.311730531320936,74.05640776636704,32.3,30.094565959124363,71.72711910340122,35.2,31.55053970432685,66.91047158874865,38.6,32.88013876153127,62.73833802188602,41.5,34.13148241250988,58.921459932692834,42.8,34.844987713643306,56.86470691978151,44.1,35.56923071215195,54.525797588868485,44.7,35.863090800587614,53.71792028348039,45.0,36.25265603904688,52.41448952385804,44.8,36.268811246718286,52.180959362496196,42.3,35.66759921633083,54.118151547011884,39.7,35.069388261178624,55.63511435681653,37.2,34.17101920288463,58.58325040225081,35.4
1717115956,1717115957,159605359,residential,6.0,22.316316256191445,24.085594177246094,33.240821838378906,42.986236572265625,53.54191207885742,60.93259048461914,63.49150085449219,65.93202209472656,65.42395782470703,66.11447143554688,65.17154693603516,62.39507293701172,59.722312927246094,54.206825256347656,38.12204360961914,29.125598348082615,74.66692192140017,30.5,29.309527976905233,74.09692019886232,32.7,30.092224032041884,71.78008667378847,35.6,31.53710218930596,66.99109190200107,38.9,32.849926100908185,62.84982072143717,41.6,34.10417307580018,59.03136926611435,42.9,34.82482623994112,56.91165706078454,44.0,35.55052577523524,54.60668601416356,44.4,35.86052557122349,53.75842294901962,44.8,36.255335392091204,52.4381278737031,44.8,36.26140741542071,52.22294274456244,44.0,35.66249584358562,54.17044381317517,42.8,35.061307934589465,55.705008431932754,41.1,34.168087885893385,58.62227515974252,36.8
1717115957,1717115956,159605359,residential,6.0,22.316316256191445,24.085594177246094,33.240821838378906,42.986236572265625,53.54191207885742,60.93259048461914,63.49150085449219,65.93202209472656,65.42395782470703,66.11447143554688,65.17154693603516,62.39507293701172,59.722312927246094,54.206825256347656,38.12204360961914,29.125598348082615,74.66692192140017,30.5,29.309527976905233,74.09692019886232,32.7,30.092224032041884,71.78008667378847,35.6,31.53710218930596,66.99109190200107,38.9,32.849926100908185,62.84982072143717,41.6,34.10417307580018,59.03136926611435,42.9,34.82482623994112,56.91165706078454,44.0,35.55052577523524,54.60668601416356,44.4,35.86052557122349,53.75842294901962,44.8,36.255335392091204,52.4381278737031,44.8,36.26140741542071,52.22294274456244,44.0,35.66249584358562,54.17044381317517,42.8,35.061307934589465,55.705008431932754,41.1,34.168087885893385,58.62227515974252,36.8
10203217199,1717115956,"[1115644008, 519066116]",residential,6.0,50.74152379789183,24.164705912272137,33.38598887125651,42.89630126953125,53.37721252441406,60.75225830078125,63.237874348958336,65.97267659505208,65.55871073404948,66.18216959635417,64.97046915690105,61.99873352050781,59.34351603190104,51.4968007405599,36.67516072591146,29.126271766497624,74.65959268888749,30.5,29.310817752248497,74.08833980840265,32.7,30.093123498951645,71.77100737901405,35.6,31.539699730444937,66.9797001543374,38.9,32.85521625258308,62.83231874733298,41.6,34.10965930775885,59.015551395282344,42.9,34.82854890353393,56.90283228177379,44.0,35.55479723757153,54.5931751472177,44.5,35.861160411603215,53.75416136547356,44.8,36.25563815756547,52.43321868518384,44.8,36.26232673696549,52.217990478223065,43.9,35.6633876594598,54.163010147727206,42.7,35.06342472910938,55.69299687271432,40.5,34.16905789281626,58.61576903843162,36.4
1717115956,10203217199,"[1115644008, 519066116]",residential,6.0,50.74152379789183,24.164705912272137,33.38598887125651,42.89630126953125,53.37721252441406,60.75225830078125,63.237874348958336,65.97267659505208,65.55871073404948,66.18216959635417,64.97046915690105,61.99873352050781,59.34351603190104,51.4968007405599,36.67516072591146,29.126271766497624,74.65959268888749,30.5,29.310817752248497,74.08833980840265,32.7,30.093123498951645,71.77100737901405,35.6,31.539699730444937,66.9797001543374,38.9,32.85521625258308,62.83231874733298,41.6,34.10965930775885,59.015551395282344,42.9,34.82854890353393,56.90283228177379,44.0,35.55479723757153,54.5931751472177,44.5,35.861160411603215,53.75416136547356,44.8,36.25563815756547,52.43321868518384,44.8,36.26232673696549,52.217990478223065,43.9,35.6633876594598,54.163010147727206,42.7,35.06342472910938,55.69299687271432,40.5,34.16905789281626,58.61576903843162,36.4
3833147083,1717115956,519066116,residential,6.0,47.624404253433866,24.11774444580078,33.51378885904948,43.097503662109375,53.634562174479164,61.08635457356771,63.63487752278646,66.09752400716145,65.40216573079427,65.9900614420573,65.16585286458333,62.31413777669271,59.617431640625,51.648050944010414,38.626139322916664,29.124816351760668,74.66864186457174,30.5,29.308727962138335,74.09978390129085,32.8,30.09209881177381,71.77963469349928,35.6,31.53737506669923,66.98756884143093,38.9,32.85081104583009,62.846082014882576,41.7,34.10420442891473,59.02617245411317,43.0,34.82508837678513,56.90986932141641,44.0,35.5497533791788,54.60431437919155,44.4,35.86063085754011,53.75382546167114,44.8,36.25489831640111,52.43730859329074,44.8,36.26159345075335,52.22100253012925,44.0,35.66278049502666,54.16873816276222,42.8,35.060710601438466,55.70569926032585,40.5,34.167129073111475,58.62382950968424,36.9
1717115956,3833147083,519066116,residential,6.0,47.624404253433866,24.11774444580078,33.51378885904948,43.097503662109375,53.634562174479164,61.08635457356771,63.63487752278646,66.09752400716145,65.40216573079427,65.9900614420573,65.16585286458333,62.31413777669271,59.617431640625,51.648050944010414,38.626139322916664,29.124816351760668,74.66864186457174,30.5,29.308727962138335,74.09978390129085,32.8,30.09209881177381,71.77963469349928,35.6,31.53737506669923,66.98756884143093,38.9,32.85081104583009,62.846082014882576,41.7,34.10420442891473,59.02617245411317,43.0,34.82508837678513,56.90986932141641,44.0,35.5497533791788,54.60431437919155,44.4,35.86063085754011,53.75382546167114,44.8,36.25489831640111,52.43730859329074,44.8,36.26159345075335,52.22100253012925,44.0,35.66278049502666,54.16873816276222,42.8,35.060710601438466,55.70569926032585,40.5,34.167129073111475,58.62382950968424,36.9
3833147083,1717116054,379966018,residential,6.0,116.01859827177312,24.49866485595703,31.378082275390625,39.095130920410156,48.33894348144531,54.662567138671875,56.96584701538086,60.5495719909668,57.939483642578125,60.022010803222656,58.89095687866211,55.52997589111328,52.90015411376953,42.175418853759766,34.2979736328125,29.12363087726127,74.66592632617574,30.5,29.308121680126394,74.09740558592729,32.3,30.092968615659228,71.76969429070228,34.7,31.540660894741023,66.96712989879234,37.7,32.85653759848359,62.82360198187843,40.2,34.107976274777265,59.00103027059067,41.4,34.82825120560642,56.898522403706956,42.7,35.54978788123559,54.58984462826504,42.7,35.86022788161389,53.73989782151451,43.3,36.252197190380826,52.43477680949006,43.3,36.261555291076704,52.21290138102971,42.4,35.66361867455919,54.15914917760151,41.2,35.06002097113925,55.69847016806372,38.4,34.16559565317198,58.61995030639433,35.9
1717116054,3833147083,379966018,residential,6.0,116.01859827177312,24.49866485595703,31.378082275390625,39.095130920410156,48.33894348144531,54.662567138671875,56.96584701538086,60.5495719909668,57.939483642578125,60.022010803222656,58.89095687866211,55.52997589111328,52.90015411376953,42.175418853759766,34.2979736328125,29.123630877261274,74.66592632617575,30.5,29.308121680126398,74.09740558592732,32.3,30.09296861565922,71.76969429070229,34.7,31.540660894741013,66.96712989879236,37.7,32.856537598483584,62.82360198187848,40.2,34.107976274777265,59.00103027059072,41.4,34.82825120560643,56.89852240370698,42.7,35.5497878812356,54.589844628265084,42.7,35.86022788161389,53.739897821514525,43.3,36.25219719038083,52.43477680949006,43.3,36.261555291076704,52.212901381029724,42.4,35.663618674559174,54.15914917760152,41.2,35.06002097113925,55.69847016806372,38.4,34.16559565317198,58.61995030639434,35.9
8214317196,8214317195,883291558,service,4.0,24.66579237319191,24.334950764973957,30.71148681640625,37.09429677327474,43.747782389322914,50.89349365234375,57.50140889485677,61.52037556966146,60.498636881510414,61.34217834472656,59.95605977376302,56.853240966796875,51.27923583984375,41.188316345214844,37.110870361328125,29.124757448411437,74.63747989929232,30.5,29.313150443860376,74.0582114997423,32.1,30.101821562721423,71.71882961679486,34.2,31.557538301260923,66.88406243982229,36.6,32.87342460474874,62.75260123424391,39.3,34.12001703618608,58.92341555361229,41.5,34.83838148233702,56.855746127601854,43.0,35.546974139912244,54.54861019012323,43.2,35.85356110668479,53.7011619206382,43.6,36.234144502860225,52.43930416532487,43.6,36.25385633626103,52.18932994470811,42.7,35.661635710588186,54.13072072489854,40.8,35.05484786635967,55.66660025269868,38.2,34.16363051028535,58.583359473211985,36.5
8214317195,8214317196,883291558,service,4.0,24.66579237319191,24.334950764973957,30.71148681640625,37.09429677327474,43.747782389322914,50.89349365234375,57.50140889485677,61.52037556966146,60.498636881510414,61.34217834472656,59.95605977376302,56.853240966796875,51.27923583984375,41.188316345214844,37.110870361328125,29.124757448411437,74.63747989929232,30.5,29.313150443860376,74.0582114997423,32.1,30.101821562721423,71.71882961679486,34.2,31.557538301260923,66.88406243982229,36.6,32.87342460474874,62.75260123424391,39.3,34.12001703618608,58.92341555361229,41.5,34.83838148233702,56.855746127601854,43.0,35.546974139912244,54.54861019012323,43.2,35.85356110668479,53.7011619206382,43.6,36.234144502860225,52.43930416532487,43.6,36.25385633626103,52.18932994470811,42.7,35.661635710588186,54.13072072489854,40.8,35.05484786635967,55.66660025269868,38.2,34.16363051028535,58.583359473211985,36.5
4697513800,4697514624,"[476101526, 476101527]",living_street,6.0,50.998702887844274,24.474510192871094,31.804752349853516,41.68910598754883,52.47005081176758,60.26567459106445,62.96337890625,66.03463745117188,66.18323516845703,66.9905776977539,65.07453918457031,55.175148010253906,50.09333038330078,41.28171157836914,35.91822814941406,29.1253209375359,74.62937352910103,30.5,29.31113105837572,74.05845099286225,32.4,30.094336790500556,71.72882883973318,35.3,31.55007497622495,66.91101153487652,38.7,32.87852357735705,62.74232000652771,41.5,34.12962236966429,58.924394009676895,42.8,34.84385414661846,56.86683957094606,44.0,35.56692384762672,54.530243260982864,44.6,35.86216639320587,53.718557510489006,45.0,36.25115036097731,52.41865541552342,44.8,36.26797213427089,52.182288746301104,42.3,35.66717400669888,54.11993466403245,40.6,35.06806261398618,55.639336787191105,38.2,34.17040403617803,58.58467447729157,36.3
4697514624,4697513800,"[476101526, 476101527]",living_street,6.0,50.998702887844274,24.474510192871094,31.804752349853516,41.68910598754883,52.47005081176758,60.26567459106445,62.96337890625,66.03463745117188,66.18323516845703,66.9905776977539,65.07453918457031,55.175148010253906,50.09333038330078,41.28171157836914,35.91822814941406,29.1253209375359,74.62937352910103,30.5,29.31113105837572,74.05845099286225,32.4,30.094336790500556,71.72882883973318,35.3,31.55007497622495,66.91101153487652,38.7,32.87852357735705,62.74232000652771,41.5,34.12962236966429,58.924394009676895,42.8,34.84385414661846,56.86683957094606,44.0,35.56692384762672,54.530243260982864,44.6,35.86216639320587,53.718557510489006,45.0,36.25115036097731,52.41865541552342,44.8,36.26797213427089,52.182288746301104,42.3,35.66717400669888,54.11993466403245,40.6,35.06806261398618,55.639336787191105,38.2,34.17040403617803,58.58467447729157,36.3
4697513798,4697513794,"[476101523, 476101524, 476101525]",living_street,6.0,89.27917818346737,24.473870849609376,31.331985473632812,38.80574035644531,46.42113037109375,56.02347412109375,61.5236572265625,65.126416015625,65.54140625,66.90446166992187,65.23251953125,62.0426025390625,59.601751708984374,51.507666015625,39.75236511230469,29.12468817521719,74.62736753946693,30.5,29.310276815936703,74.05612050306071,32.2,30.09394814361463,71.72585423941463,34.6,31.55044193959879,66.90306846043273,37.2,32.87844895678137,62.737754532401624,40.5,34.128900398882486,58.918273441713254,42.5,34.843803458485276,56.867094627087305,43.8,35.56471638524895,54.53037717118765,44.5,35.860443385171614,53.71672115188118,45.0,36.247730917976206,52.42492806682006,44.8,36.26734407526945,52.17969854397543,44.0,35.66675373322343,54.11708903167902,42.8,35.06651561343222,55.638022448076185,40.5,34.1700260333012,58.5811157482912,37.1
4697513794,4697513798,"[476101523, 476101524, 476101525]",living_street,6.0,89.27917818346737,24.473870849609376,31.331985473632812,38.80574035644531,46.42113037109375,56.02347412109375,61.5236572265625,65.126416015625,65.54140625,66.90446166992187,65.23251953125,62.0426025390625,59.601751708984374,51.507666015625,39.75236511230469,29.124688175217184,74.62736753946696,30.5,29.310276815936692,74.05612050306071,32.2,30.09394814361463,71.72585423941462,34.6,31.55044193959878,66.90306846043275,37.2,32.87844895678135,62.73775453240163,40.5,34.12890039888247,58.91827344171326,42.5,34.84380345848527,56.867094627087305,43.8,35.56471638524895,54.53037717118767,44.5,35.860443385171614,53.716721151881174,45.0,36.24773091797621,52.42492806682006,44.8,36.26734407526944,52.179698543975434,44.0,35.66675373322342,54.11708903167902,42.8,35.06651561343222,55.6380224480762,40.5,34.1700260333012,58.5811157482912,37.1
4697491478,4697491484,159605380,residential,6.0,156.015311981327,24.570107199928977,29.966935591264203,37.24461780894887,46.66049471768466,54.68324973366477,59.87735262784091,63.84029873934659,63.27742697975852,64.4208651455966,63.14970259232955,58.58137650923295,55.68458140980113,44.04857843572443,35.4797196821733,29.12425953676558,74.63365984269852,30.6,29.309956355697445,74.06192739022308,31.9,30.09446131506927,71.73061992137413,34.2,31.549861861188873,66.90809946361853,37.3,32.87494917631887,62.74988511010304,40.2,34.12503006084196,58.928312609489396,42.1,34.841121148549306,56.86968566278752,43.5,35.56020395352787,54.54020990121711,43.9,35.859277438238365,53.71739210815533,44.4,36.24601443874154,52.42932095438908,44.3,36.2649209609929,52.18465425900808,43.1,35.66577318907205,54.12348719482712,41.8,35.063991143381415,55.64946229792945,38.8,34.16850278171708,58.58627881051171,36.2
4697491484,4697491478,159605380,residential,6.0,156.01531198132702,24.570107199928977,29.966935591264203,37.24461780894887,46.66049471768466,54.68324973366477,59.87735262784091,63.84029873934659,63.27742697975852,64.4208651455966,63.14970259232955,58.58137650923295,55.68458140980113,44.04857843572443,35.4797196821733,29.12425953676559,74.63365984269853,30.6,29.309956355697448,74.06192739022305,31.9,30.094461315069267,71.73061992137411,34.2,31.549861861188877,66.90809946361851,37.3,32.87494917631888,62.749885110103016,40.2,34.12503006084196,58.928312609489375,42.1,34.84112114854932,56.86968566278751,43.5,35.560203953527875,54.540209901217096,43.9,35.85927743823837,53.71739210815533,44.4,36.24601443874155,52.42932095438907,44.3,36.26492096099292,52.18465425900807,43.1,35.66577318907204,54.1234871948271,41.8,35.06399114338142,55.64946229792943,38.8,34.168502781717095,58.586278810511686,36.2
4697491478,4697491477,476099015,living_street,6.0,17.188711833914304,24.56753158569336,30.22405242919922,36.89238357543945,43.6860466003418,50.82440948486328,59.93486785888672,64.21915435791016,64.10694122314453,65.58515930175781,64.44004821777344,61.173240661621094,58.709938049316406,46.88330841064453,39.3489990234375,29.124227934728168,74.62140129576794,30.6,29.30952795524029,74.04957768714954,32.0,30.093527898779055,71.71934926125255,34.1,31.551382014636825,66.88971473757458,36.6,32.87942861615659,62.727421385778705,39.3,34.12913895076439,58.90623173634163,42.1,34.84453202585047,56.865890439033926,43.6,35.562892805076245,54.527445287261436,44.1,35.85811126726572,53.71387064232696,44.7,36.2430290540487,52.432179080747424,44.7,36.26675074106849,52.174430503417156,43.7,35.66623168679876,54.1109276211289,42.5,35.06500695527049,55.631770168178356,39.5,34.170049629761586,58.57300831035624,37.0
4697491477,4697491478,476099015,living_street,6.0,17.188711833914304,24.56753158569336,30.22405242919922,36.89238357543945,43.6860466003418,50.82440948486328,59.93486785888672,64.21915435791016,64.10694122314453,65.58515930175781,64.44004821777344,61.173240661621094,58.709938049316406,46.88330841064453,39.3489990234375,29.124227934728168,74.62140129576794,30.6,29.30952795524029,74.04957768714954,32.0,30.093527898779055,71.71934926125255,34.1,31.551382014636825,66.88971473757458,36.6,32.87942861615659,62.727421385778705,39.3,34.12913895076439,58.90623173634163,42.1,34.84453202585047,56.865890439033926,43.6,35.562892805076245,54.527445287261436,44.1,35.85811126726572,53.71387064232696,44.7,36.2430290540487,52.432179080747424,44.7,36.26675074106849,52.174430503417156,43.7,35.66623168679876,54.1109276211289,42.5,35.06500695527049,55.631770168178356,39.5,34.170049629761586,58.57300831035624,37.0
4697491482,4697491477,476099016,living_street,6.0,4.543982572603382,24.89020347595215,28.97019386291504,34.67804718017578,40.1525993347168,43.16246032714844,58.3902473449707,63.79849624633789,63.184608459472656,64.7415771484375,64.92969512939453,61.53045654296875,59.392486572265625,54.31446838378906,35.678436279296875,29.124167706473248,74.62216815889295,30.6,29.309545061759856,74.05006464463682,31.7,30.093781554249567,71.71953210840567,33.6,31.551500778520648,66.88946453986517,35.8,32.878851210927955,62.72908010111863,37.5,34.12841441320604,58.90718449003806,41.7,34.84404442288066,56.86571543910442,43.5,35.56175654738159,54.52901748109993,43.9,35.85768742470071,53.713297538353075,44.5,36.242235638426436,52.43329802060475,44.8,36.266015723079256,52.17505307025478,43.8,35.66593791896821,54.111807982032396,42.7,35.06430212493284,55.63373978385097,41.1,34.16967966312692,58.57330323312199,36.2
4697491477,4697491482,476099016,living_street,6.0,4.543982572603382,24.89020347595215,28.97019386291504,34.67804718017578,40.1525993347168,43.16246032714844,58.3902473449707,63.79849624633789,63.184608459472656,64.7415771484375,64.92969512939453,61.53045654296875,59.392486572265625,54.31446838378906,35.678436279296875,29.124167706473248,74.62216815889295,30.6,29.309545061759856,74.05006464463682,31.7,30.093781554249567,71.71953210840567,33.6,31.551500778520648,66.88946453986517,35.8,32.878851210927955,62.72908010111863,37.5,34.12841441320604,58.90718449003806,41.7,34.84404442288066,56.86571543910442,43.5,35.56175654738159,54.52901748109993,43.9,35.85768742470071,53.713297538353075,44.5,36.242235638426436,52.43329802060475,44.8,36.266015723079256,52.17505307025478,43.8,35.66593791896821,54.111807982032396,42.7,35.06430212493284,55.63373978385097,41.1,34.16967966312692,58.57330323312199,36.2
4697513809,4697513807,476101535,living_street,6.0,10.760552018786143,24.314132690429688,31.921314239501953,39.65740966796875,47.59662628173828,52.691444396972656,61.49880599975586,65.19959259033203,64.60726165771484,65.72283935546875,65.30908203125,62.254539489746094,59.74952697753906,54.32794952392578,41.450653076171875,29.1246801855931,74.64424916793973,30.5,29.31023422233377,74.07355344322883,32.4,30.09425072169391,71.74426394941482,34.8,31.546894932994473,66.93213294559433,37.5,32.87004665047306,62.77420876329269,39.7,34.12132121786086,58.954328943433595,42.5,34.8378304184563,56.877630862202615,43.8,35.55979224196121,54.55370803165391,44.2,35.86114679559757,53.7264229415821,44.7,36.25101997352373,52.42560581818465,44.9,36.26476120870211,52.195209089897425,44.0,35.66568896789999,54.13596195750502,42.8,35.064607846303744,55.66386251467092,41.1,34.16821248055839,58.59908391922529,37.5
